Código de Modalidad;Código de la infraestructura;Número de Agentes Educativos;Recursos para formación;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
COMUNITARIA - HCB FAMILIARES;CCF040-29-00124;37;14842;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00125;19;7622;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00126;6;2407;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00116;11;4412;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00115;7;2808;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00117;19;7622;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00118;33;13237;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00119;14;5616;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00120;19;7622;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00109;18;7220;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00110;21;8424;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00111;24;9627;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00112;8;3209;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00113;14;5616;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00114;13;5215;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00103;12;4814;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00104;7;2808;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00105;1;401;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00106;4;1605;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00107;18;7220;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00108;1;401;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00097;7;2808;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00098;10;4011;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00099;1;401;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00100;4;1605;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00101;11;4412;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00102;5;2006;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00088;5;2006;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00089;5;2006;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00090;6;2407;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00091;10;4011;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00093;13;5215;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00094;25;10028;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00082;4;1605;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00083;4;1605;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00084;2;802;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00085;13;5215;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00086;3;1203;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00087;8;3209;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00311;28;11232;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00077;5;2006;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00078;3;1203;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00079;4;1605;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00080;2;802;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00081;3;1203;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00305;22;8825;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00306;37;14842;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00307;9;3610;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00308;32;12836;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00309;21;8424;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00310;35;14040;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00073;27;10831;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00074;39;15644;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00075;16;6418;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00076;4;1605;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00303;27;10831;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00304;32;12836;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00069;14;5616;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00298;21;8424;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00299;11;4412;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00070;10;4011;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00071;10;4011;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00072;8;3209;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00294;20;8023;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00295;18;7220;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00296;12;4814;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00297;12;4814;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00067;21;8424;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00068;12;4814;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00061;100;40113;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00062;7;2808;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00290;5;2006;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00291;10;4011;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00292;16;6418;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00293;10;4011;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00174;3;1203;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00056;2;802;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00057;3;1203;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00058;3;1203;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00059;10;4011;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00060;15;6017;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00052;17;6819;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00053;24;9627;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00054;12;4814;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00055;7;2808;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00172;14;5616;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00173;5;2006;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00360;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00360;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00360;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00360;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00361;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00362;13;22020;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00354;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00355;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00356;12;20314;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00357;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00358;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00359;12;20314;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00548;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00549;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00550;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00351;12;20314;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00352;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00353;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00542;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00543;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00544;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00545;15;25393;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00546;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00547;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00536;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00537;17;28778;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00538;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00539;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00540;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00541;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00413;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00414;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00415;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00417;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00139;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00419;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00406;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00407;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00408;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00409;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00410;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00411;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00444;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00445;11;18621;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00438;14;23700;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00446;16;27086;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00446;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00405;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00438;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00439;12;20314;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00440;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00441;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00442;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00443;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
COMUNITARIA - HCB FAMILIARES;CCF040-29-00433;13;22007;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;40;COMFENALCO Santander;2020-07-25 18:04:37.887
