Identificación del programa;Código de Modalidad;Código de Convenios y/o contratos FONIÑEZ;Valor;Periodo;Codigo Caja de Compensacion;Caja de Compensacion;Fecha Creacion
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;278028367;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;67;COMFIAR Arauca;2020-07-27 22:38:01.787
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;67;COMFIAR Arauca;2020-07-27 22:38:01.787
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;720758483;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;67;COMFIAR Arauca;2020-07-27 22:38:01.787
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;2;COMFAMILIAR CAMACOL;2020-07-29 11:47:30.657
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;665284516;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;2;COMFAMILIAR CAMACOL;2020-07-29 11:47:30.657
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;365170409;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;2;COMFAMILIAR CAMACOL;2020-07-29 11:47:30.657
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - HOGARES INFANTILES;Saldo Final Convenios – Período reportado;300114107;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;2;COMFAMILIAR CAMACOL;2020-07-29 11:47:30.657
ATENCIÓN INTEGRAL A LA NIÑEZ;COMUNITARIA  - HCB AGRUPADO;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;69;COMFACASANARE;2020-07-30 10:27:14.823
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES ÉTNICAS;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES RURALES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES RURALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES ÉTNICAS;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES ÉTNICAS;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES RURALES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB MÚLTIPLES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HCB EMPRESARIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES ÉTNICAS;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA  - COMUNIDADES RURALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES INFANTILES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - HOGARES LACTANTES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;44;COMFAMILIAR Risaralda;2020-07-30 13:43:45.397
ATENCIÓN INTEGRAL A LA NIÑEZ;FAMILIAR - DESARROLLO INFANTIL EN MEDIO FAMILIAR;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;FAMILIAR - DESARROLLO INFANTIL EN MEDIO FAMILIAR;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;230834362;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;FAMILIAR - DESARROLLO INFANTIL EN MEDIO FAMILIAR;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;6741978;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;FAMILIAR - DESARROLLO INFANTIL EN MEDIO FAMILIAR;Saldo Final Convenios – Período reportado;16342384;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;212782680;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;529452184;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;90181189;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;439270995;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;532686320;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;319903640;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;64;CAJASAI;2020-07-30 13:44:39.040
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
ATENCIÓN INTEGRAL A LA NIÑEZ;INSTITUCIONAL - PREESCOLARES;Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;56;COMFENALCO Valle del Cauca;2020-07-30 14:28:44.490
FOSFEC;INSTITUCIONAL - CENTRO DESARROLLO INFANTIL;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;7;COMFAMILIAR Atlántico;2020-07-30 22:21:05.853
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
ATENCIÓN INTEGRAL A LA NIÑEZ;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Valor total de recursos de los convenios y/o contratos que se suscriban (solo se incluyen los aportes que se reciben de los terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Total de gastos de convenios y/o contratos suscritos (solo de los aportes recibidos por terceros, no se incluyen los aportes de la CCF) – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
JORNADA ESCOLAR COMPLEMENTARIA;PROPIA - PROPIA (IMPLEMENTACIÓN DE LA CAJA DE COMPENSACIÓN CON LOS LINEAMIENTOS DEL ICBF);Saldo Final Convenios – Período reportado;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;65;CAFAMAZ;2020-07-31 12:23:55.647
JORNADA ESCOLAR COMPLEMENTARIA;INSTITUCIONAL - JARDINES SOCIALES;Saldo inicial convenios;0;FONDOS_LEY_FONIÑEZ_TRIMESTRAL_2020_P2;29;COMFACHOCO;2020-07-31 17:39:59.930
